ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1022212406,"A Safe, Easy-to-use 3D Printing Pen and Booklet for Teaching",3D Printing,Technology,USD,2017-05-15,7500.00,2017-03-31 03:03:32,721.00,suspended,15,US,790.00,721.00,7500.00
1022217416,American as Cherry Pie: The Life of H. Rap Brown,Documentary,Film & Video,USD,2011-11-14,60000.00,2011-09-15 04:09:31,25.00,failed,1,US,25.00,25.00,60000.00
1022223243,Content Marketing für Unternehmer,Nonfiction,Publishing,EUR,2016-08-20,5000.00,2016-07-21 10:37:59,1123.00,failed,6,DE,0.00,1267.87,5645.00
102222623,ECLIPSED destination unknown,Journalism,Journalism,USD,2014-08-24,60000.00,2014-07-25 07:09:55,4.25,failed,1,US,4.25,4.25,60000.00
1022228450,The Butterfly Fairy: A Supernatural Mystery Novel,Fiction,Publishing,USD,2012-08-09,850.00,2012-07-10 23:44:24,466.00,failed,8,US,466.00,466.00,850.00
102223127,Brice's Brewing Company-Transform Your Beer Experience,Food,Food,USD,2015-07-07,50000.00,2015-06-07 06:05:37,8730.00,failed,44,US,8730.00,8730.00,50000.00
1022237933,First solo art show in Philadelphia,Mixed Media,Art,USD,2014-01-27,200.00,2013-12-28 01:00:51,400.00,successful,10,US,400.00,400.00,200.00
1022248389,Wildes of Port Press - American-made Letterpress Studio,Letterpress,Crafts,USD,2014-11-11,3500.00,2014-10-12 03:44:53,4076.00,successful,27,US,4076.00,4076.00,3500.00
1022254171,Help OrphanSporks Record Our Fourth Album!,Music,Music,USD,2016-05-14,2500.00,2016-04-11 07:20:59,1375.00,canceled,0,"N,0""",,1375.00,2500.00
1022254417,Curated Theatrical Bellydance Conference Showcase 2013,Dance,Dance,USD,2013-07-02,950.00,2013-06-06 23:29:13,2381.00,successful,53,US,2381.00,2381.00,950.00
1022264754,#IMissHashtagsAlready,Software,Technology,CAD,2014-08-05,25.00,2014-07-29 03:59:50,0.00,failed,0,CA,0.00,0.00,22.90
1022286823,Streets Co.,Fashion,Fashion,USD,2014-04-12,1500.00,2014-02-11 19:10:45,645.00,failed,15,US,645.00,645.00,1500.00
1022288835,El Capitan Film Restoration,Documentary,Film & Video,USD,2012-11-01,25000.00,2012-10-02 05:15:52,28720.42,successful,800,US,28720.42,28720.42,25000.00
1022292462,"DEAD ZONE 805! Zombie Apocalypse Halloween Haunt Ventura, CA",Festivals,Theater,USD,2015-04-15,10000.00,2015-03-16 19:18:18,10076.00,successful,52,US,10076.00,10076.00,10000.00
102229560,Vengeance Is Mine,Fiction,Publishing,USD,2013-04-28,5000.00,2013-03-26 01:04:50,25.00,failed,1,US,25.00,25.00,5000.00
1022308784,Busty Barbarian Bimbos,Tabletop Games,Games,USD,2013-03-18,2500.00,2013-02-15 20:41:13,12780.68,successful,607,US,12780.68,12780.68,2500.00
1022309270,Standardized Living: A New Play,Theater,Theater,USD,2014-02-07,5000.00,2014-01-08 20:51:08,5100.51,successful,82,US,5100.51,5100.51,5000.00
1022309875,Maybe the Welders Brazilian  Tour 2013,Indie Rock,Music,USD,2013-05-24,5000.00,2013-04-24 15:27:44,5075.00,successful,80,US,5075.00,5075.00,5000.00
1022313066,Rube Blackjam 2: Deconstructing Rube,Narrative Film,Film & Video,USD,2012-06-29,500.00,2012-05-22 01:42:40,960.14,successful,21,US,960.14,960.14,500.00
10223151,Fort Collins Knightly Nook chess club (Canceled),Tabletop Games,Games,USD,2016-06-04,125000.00,2016-05-03 18:09:39,0.00,canceled,0,US,0.00,0.00,125000.00
1022320658,"The Student Loan String Band's New Album ""Moonlit Toasters""",Country & Folk,Music,USD,2014-05-02,5000.00,2014-04-02 21:00:05,7287.00,successful,98,US,7287.00,7287.00,5000.00
102232431,Food Brand That Supports US Farmers (Canceled),Film & Video,Film & Video,USD,2010-06-12,12500.00,2010-03-23 18:05:04,0.00,canceled,0,US,0.00,0.00,12500.00
1022332489,Reproducing the Derek Prince video teachings,Television,Film & Video,EUR,2014-12-12,3500.00,2014-11-12 17:31:41,300.00,failed,2,NL,373.02,373.50,4357.52
102233361,PRESA™  Fine | Mobile | Wallets (Canceled),Product Design,Design,USD,2014-09-09,15000.00,2014-08-05 09:12:59,4346.00,canceled,48,US,4346.00,4346.00,15000.00
1022334253,Interstellar spacecraft,Space Exploration,Technology,USD,2016-02-20,111100.00,2016-01-21 00:40:59,78.00,failed,11,US,78.00,78.00,111100.00
1022334581,Exploring Outdoor Areas Around Calgary (Canceled),Documentary,Film & Video,CAD,2015-06-08,5000.00,2015-05-09 22:40:04,0.00,canceled,0,CA,0.00,0.00,4064.05
102233477,Shadows Comic Book,Comics,Comics,GBP,2013-06-24,1000.00,2013-04-25 13:48:36,70.00,failed,3,GB,106.65,106.81,1525.90
1022336144,My Pals: An app for people struggling with mental illness,Apps,Technology,USD,2017-02-06,15000.00,2016-12-08 07:00:28,405.00,canceled,15,US,250.00,405.00,15000.00
1022338653,HarveysJunkies,Food,Food,USD,2016-10-31,5000.00,2016-10-01 04:30:21,1.00,failed,1,US,0.00,1.00,5000.00
1022339727,Tit for Tat,Shorts,Film & Video,USD,2013-04-26,1300.00,2013-03-26 23:31:58,287.25,failed,10,US,287.25,287.25,1300.00
1022344825,WIJ Apparel,Apparel,Fashion,USD,2018-01-18,4000.00,2017-12-19 10:26:29,0.00,canceled,0,US,0.00,0.00,4000.00
1022344911,Courageous,Film & Video,Film & Video,USD,2014-10-20,750.00,2014-10-02 21:00:28,750.00,successful,12,US,750.00,750.00,750.00
1022355944,The Grey Project,R&B,Music,GBP,2017-08-22,30000.00,2017-07-13 16:47:52,105.00,failed,5,GB,109.24,134.64,38469.43
1022357619,Nightscapes and Time-Lapses: From Field to Photoshop,Nature,Photography,CAD,2016-07-15,15000.00,2016-06-15 17:20:22,20294.47,successful,234,CA,13394.65,15773.72,11658.64
1022359623,Merchants of Araby,Tabletop Games,Games,USD,2016-09-14,15000.00,2016-08-16 17:02:06,35133.00,successful,890,US,17677.00,35133.00,15000.00
1022360584,NINETEEN: A Celebration of Creative Communities,Performance Art,Art,USD,2015-04-01,1600.00,2015-03-02 16:00:05,1615.00,successful,39,US,1615.00,1615.00,1600.00
1022364416,LLANA (Canceled),Product Design,Design,USD,2016-04-18,50000.00,2016-03-14 02:05:35,5.00,canceled,1,US,5.00,5.00,50000.00
1022380818,Flexybike,Product Design,Design,EUR,2017-08-07,50000.00,2017-06-23 04:00:32,2518.11,failed,10,NL,2121.15,2962.55,58824.91
1022390796,Sustainable Neighborhood Fish Farm for Idora!,Food,Food,USD,2011-11-01,5000.00,2011-09-29 20:54:30,6631.00,successful,129,US,6631.00,6631.00,5000.00
1022391184,Your Mothers Nuts,Food,Food,USD,2017-03-31,1100.00,2017-03-01 15:59:04,106.00,failed,4,US,0.00,106.00,1100.00
1022404009,Pippi Longstocking the Musical makes Off-Broadway debut!,Theater,Theater,USD,2012-04-14,3000.00,2012-03-16 19:02:10,5326.00,successful,26,US,5326.00,5326.00,3000.00
1022417491,Memories Corrupt: A Glitch Photography Art Exhibit,Photography,Photography,USD,2013-10-04,550.00,2013-09-25 07:57:24,1414.11,successful,62,US,1414.11,1414.11,550.00
1022422714,Cirque du soleil Backstage,Documentary,Film & Video,USD,2012-04-19,30000.00,2012-03-20 22:28:19,35.00,failed,2,US,35.00,35.00,30000.00
1022423975,M8 Fitness: Flipside Towels,Apparel,Fashion,USD,2015-04-04,20000.00,2015-03-05 08:00:36,2922.00,failed,33,US,2922.00,2922.00,20000.00
1022431881,CHUBS: Pre-order the The Warhorse's new full-length album,Electronic Music,Music,USD,2016-09-01,200.00,2016-07-22 20:06:12,1081.00,successful,43,US,38.00,1081.00,200.00
1022432706,Tranimated : a DIY resin art toy,DIY,Crafts,USD,2015-09-24,2500.00,2015-08-25 19:13:32,2663.00,successful,32,US,2663.00,2663.00,2500.00
1022432708,Sindr: The Strike Anywhere Candle Holder,Product Design,Design,USD,2017-02-25,3200.00,2017-01-26 20:41:45,4014.00,successful,62,US,1966.00,4014.00,3200.00
1022439200,Vino Veritas The Perfect Tool to Quality Wine & Experiences,Apps,Technology,CAD,2017-01-10,50000.00,2016-12-01 04:01:11,4336.00,failed,122,CA,1321.55,3299.60,38048.85
1022442695,Battle Angels Project,Shorts,Film & Video,USD,2011-03-15,10000.00,2011-02-15 00:18:09,0.00,failed,0,US,0.00,0.00,10000.00
1022444128,Fuse & Explode - Concert of Song & Dance,Performances,Dance,USD,2015-07-01,3000.00,2015-05-08 21:25:48,3000.00,successful,17,US,3000.00,3000.00,3000.00
1022446154,BIN 1884 Cheese  Bar,Food,Food,USD,2012-03-12,20000.00,2012-02-11 21:16:40,4930.00,failed,59,US,4930.00,4930.00,20000.00
1022456560,Keep Phil Public,Public Art,Art,USD,2014-09-13,5000.00,2014-09-03 00:19:13,5000.00,successful,20,US,5000.00,5000.00,5000.00
1022457172,Fotoskolan Göteborg Graduation book 2014,Photobooks,Photography,SEK,2014-11-27,5000.00,2014-10-31 19:40:26,5200.00,successful,12,SE,706.10,700.53,673.59
1022463378,Travelogue for People visiting Japan for their First Time,Documentary,Film & Video,USD,2012-06-01,3500.00,2012-04-20 01:25:20,82.00,failed,3,US,82.00,82.00,3500.00
102247516,Cristina Quinones & Music Heavy-Hitters Record Her Debut CD,Pop,Music,USD,2012-05-05,10000.00,2012-04-05 04:02:00,1201.00,failed,5,US,1201.00,1201.00,10000.00
1022477370,Technophemera,Public Art,Art,USD,2014-08-01,9350.00,2014-07-02 00:39:32,9492.00,successful,93,US,9492.00,9492.00,9350.00
102247977,SaltWaterCreations: Fine Ocean & Beach Photography,Nature,Photography,USD,2015-01-17,5000.00,2014-12-08 18:02:48,671.00,failed,9,US,671.00,671.00,5000.00
1022485851,Catalyst Nonprofit Coffee Bar by Art Saint Louis,Spaces,Food,USD,2016-12-23,18000.00,2016-12-01 16:03:40,19195.00,successful,157,US,3095.00,19195.00,18000.00
1022501006,iTapemeasure : iPhone case with a tape measure.,Product Design,Design,USD,2012-06-14,13500.00,2012-04-30 11:00:40,331.00,failed,6,US,331.00,331.00,13500.00
102250105,"The Baristas: Comedy, with Room for Cream.",Webseries,Film & Video,USD,2010-09-22,3000.00,2010-08-19 18:20:46,3660.00,successful,78,US,3660.00,3660.00,3000.00
1022504075,Weston Super Sonic 2017: Sonic The Hedgehog Convention,Video Games,Games,GBP,2017-06-26,1000.00,2017-05-27 12:56:02,2300.00,successful,90,GB,1991.49,2984.96,1297.81
1022513926,Smartfan3: Intelligent Climate Control For RV,Hardware,Technology,EUR,2017-10-08,30000.00,2017-09-08 13:06:11,977.00,failed,12,NL,118.07,1153.84,35430.00
1022518377,A Great Expectancy Of Zombies,Fiction,Publishing,GBP,2013-07-10,500.00,2013-06-10 21:17:51,500.00,successful,7,GB,777.88,755.42,755.42
1022519276,"Morbidity: Experiment In The Macabre, The Dark, The Unkown",Art,Art,USD,2012-06-14,6200.00,2012-05-03 17:26:26,0.00,failed,0,US,0.00,0.00,6200.00
1022520367,Phenomena,Shorts,Film & Video,AUD,2017-08-15,2500.00,2017-07-31 07:37:45,4000.00,successful,24,AU,243.60,3166.56,1979.10
1022524480,"Dr. Fill's Water Tunnel, The All-Fill, No-Spill Water Funnel",Product Design,Design,USD,2012-04-16,5000.00,2012-03-17 04:11:37,394.00,failed,48,US,394.00,394.00,5000.00
1022526890,The Adventures Of Bronco Murphy,Comedy,Film & Video,USD,2014-08-05,9200.00,2014-07-05 05:38:44,658.00,failed,13,US,658.00,658.00,9200.00
1022528509,Tissue4boogers,Music,Music,USD,2014-09-22,6000.00,2014-07-31 15:18:38,505.00,failed,14,US,505.00,505.00,6000.00
1022530113,UNLUCKY GIRL,Film & Video,Film & Video,USD,2011-06-01,2600.00,2011-03-02 23:30:41,3110.00,successful,53,US,3110.00,3110.00,2600.00
1022530229,Life after war. The story of Dubrovnik,Photobooks,Photography,GBP,2014-08-09,3000.00,2014-07-10 22:06:55,0.00,failed,0,GB,0.00,0.00,5007.01
1022534317,Bring Slackbot to Life with Slackbot Bot!,Robots,Technology,USD,2015-02-26,150000.00,2015-01-27 23:33:28,760.00,failed,27,US,760.00,760.00,150000.00
102254016,GameMate: The universal electronic dice and game clock,Tabletop Games,Games,USD,2016-10-01,5000.00,2016-08-25 18:49:14,9418.00,canceled,155,US,9227.00,9418.00,5000.00
1022555274,Trial by Fire: Kyle R Andrews' Debut Album Project,Music,Music,USD,2011-09-09,1000.00,2011-08-10 07:05:58,1816.00,successful,58,US,1816.00,1816.00,1000.00
1022566013,"""No Longer There"" A short film in memoriam of Gary Shaivitz",Shorts,Film & Video,USD,2013-12-07,3500.00,2013-11-07 17:56:52,3630.00,successful,39,US,3630.00,3630.00,3500.00
1022573525,Le Niken ''Hitch Kitchen and Tailgate mobile unity'',Civic Design,Design,CAD,2017-06-20,33500.00,2017-04-21 19:09:31,20.00,failed,2,CA,7.42,15.12,25319.33
1022575158,Taproot Ensemble brings Rock Plaza Central to the Stage,Theater,Theater,USD,2011-02-01,2500.00,2010-12-04 17:41:00,0.00,canceled,0,US,0.00,0.00,2500.00
1022576045,Polygons | The Flat 4-in-1 Measuring Spoon,Product Design,Design,USD,2016-11-20,10000.00,2016-10-11 17:57:34,1022120.70,successful,36863,US,135121.00,1022120.70,10000.00
1022577877,Soul Connection Adventure Pilot Episode Project,Television,Film & Video,USD,2014-08-28,30000.00,2014-07-29 18:11:00,1701.00,failed,22,US,1701.00,1701.00,30000.00
1022581133,Seas - Smart Easy Affordable Security - Home alarm system,Gadgets,Technology,AUD,2017-06-02,7500.00,2017-05-03 17:14:35,3127.00,failed,32,AU,712.53,2311.67,5544.47
102258248,"Introducing...  ""PROPOSAL""",Shorts,Film & Video,USD,2013-01-09,3500.00,2012-12-10 19:16:04,150.00,failed,6,US,150.00,150.00,3500.00
1022584334,World's Most Enviromental Friendly Oil and grease Cleaner,Hardware,Technology,CAD,2017-06-15,7000.00,2017-05-16 20:41:03,15.00,failed,1,CA,0.00,11.34,5293.81
1022588246,BLAZY-TACKLE Custom Fishing Lures (Canceled),Crafts,Crafts,GBP,2016-06-28,10000.00,2016-05-29 18:34:56,90.00,canceled,4,GB,131.59,119.55,13282.86
1022589171,Raspberry Pi IoT Shield Family | Power to The Shields!,Hardware,Technology,USD,2016-12-17,50000.00,2016-11-07 14:22:18,57442.00,successful,609,US,3171.00,57442.00,50000.00
1022591075,The Cleric's Vault,Fiction,Publishing,USD,2012-10-19,900.00,2012-09-19 22:32:13,526.00,failed,16,US,526.00,526.00,900.00
1022601832,Redwolf's Eastern Pit Cuisine Catering and Consessions,Food,Food,USD,2013-06-08,27500.00,2013-05-02 17:36:41,50.00,failed,1,US,50.00,50.00,27500.00
1022602887,Introducing Free Press Fashions & The Tea Shirt Journal,Journalism,Journalism,USD,2014-04-30,1000.00,2014-03-31 19:26:40,0.00,canceled,0,US,0.00,0.00,1000.00
1022607412,Fantasy Font Forge: Magic Sigils,Tabletop Games,Games,USD,2015-09-30,200.00,2015-08-31 21:40:15,2538.00,successful,71,US,2538.00,2538.00,200.00
1022611011,The Gates of Kintara - A Published Childrens Book AND App,Apps,Technology,CAD,2016-08-01,70000.00,2016-06-08 00:13:12,110.00,canceled,2,CA,84.87,84.47,53751.06
1022611667,Hand painted scarfs and dresses on pure silk material,Design,Design,CAD,2016-06-29,15000.00,2016-05-30 20:22:27,1.00,failed,1,CA,0.77,0.77,11607.21
1022621304,Chosen Gospel single 'Make me a Believer',World Music,Music,GBP,2013-09-03,450.00,2013-08-13 20:35:23,13.00,failed,3,GB,20.15,20.25,701.02
1022626399,Safety first,People,Photography,USD,2015-12-17,70.00,2015-11-17 22:59:22,0.00,failed,0,US,0.00,0.00,70.00
1022627018,ECO-FRIENDLY MOBILE FARM STAND FOR URBAN FOOD DESERTS,Farmer's Markets,Food,USD,2015-04-08,19000.00,2015-03-09 18:20:06,260.00,failed,6,US,260.00,260.00,19000.00
1022638116,THE Handbook For Deplorable Americans,Publishing,Publishing,USD,2016-11-02,5000.00,2016-10-15 03:24:54,38.00,canceled,1,US,20.00,38.00,5000.00
102264079,Art Holes: Pothole art in New Orleans,Art,Art,USD,2017-04-02,500.00,2017-03-26 23:54:20,197.00,failed,5,US,162.00,197.00,500.00
1022644923,STAR SHIFT,Video Games,Games,EUR,2017-02-22,200000.00,2016-12-24 00:38:23,2001.00,failed,70,IT,229.63,2122.85,212179.08
1022646519,BURIED VALUES: The Recovery! (next in the series),Fiction,Publishing,USD,2014-05-25,6783.00,2014-04-25 21:44:40,0.00,failed,0,US,0.00,0.00,6783.00
1022651883,HO‘OMAU: A Story of Perseverance,Shorts,Film & Video,USD,2015-08-07,26495.00,2015-07-08 20:33:52,35090.99,successful,266,US,35090.99,35090.99,26495.00
1022658648,Original Music Workshop Start Up Funds!,Music,Music,USD,2014-09-20,100000.00,2014-08-06 08:24:07,105165.80,successful,281,US,105165.80,105165.80,100000.00
1022659245,bye-bye bicycle and locks of love,Mixed Media,Art,USD,2012-06-30,150.00,2012-06-08 18:26:29,0.00,failed,0,US,0.00,0.00,150.00
1022663734,Adult Coloring Book!,Art Books,Publishing,USD,2015-05-18,2000.00,2015-04-21 22:43:56,1019.00,failed,28,US,1019.00,1019.00,2000.00
1022667235,Fantasy Game Mats,Tabletop Games,Games,USD,2015-05-21,1500.00,2015-05-12 16:34:33,2616.00,successful,75,US,2616.00,2616.00,1500.00
1022672897,Phillip Fox Band: A Country-Fried Rock'n'Roll Record,Country & Folk,Music,USD,2014-05-24,15000.00,2014-04-22 23:09:24,18000.00,successful,143,US,18000.00,18000.00,15000.00
1022677531,Thero: The Magic Mug That Saves Your Tongue and Time,Product Design,Design,USD,2017-11-23,30000.00,2017-10-24 01:06:31,62957.00,successful,888,US,5171.00,62957.00,30000.00
1022681138,LINKED (Canceled),Narrative Film,Film & Video,USD,2011-02-07,5000.00,2010-12-09 05:35:30,0.00,canceled,0,US,0.00,0.00,5000.00
1022685839,"Launch of Our Second Full Length Album, ""SQUIRT!""",Music,Music,USD,2012-04-02,1800.00,2012-02-28 01:11:33,1806.00,successful,14,US,1806.00,1806.00,1800.00
1022687413,Electro-pop Band Nans & Nat Make Their Debut Album!,Pop,Music,USD,2011-07-20,2000.00,2011-06-20 06:53:04,3585.22,successful,55,US,3585.22,3585.22,2000.00
1022688267,Super car ride along documentary.,Video,Journalism,GBP,2016-01-06,300.00,2015-12-07 17:22:21,0.00,failed,0,GB,0.00,0.00,437.24
1022689448,Ash and Coal Separator,Product Design,Design,USD,2017-08-22,50000.00,2017-07-18 01:59:01,125.00,failed,5,US,50.00,125.00,50000.00
102269929,"""The Booth""",Documentary,Film & Video,USD,2013-09-04,5000.00,2013-08-05 20:10:09,5795.00,successful,46,US,5795.00,5795.00,5000.00
1022700939,Heroes of Karth: Deathmatch™,Tabletop Games,Games,CAD,2017-10-14,2000.00,2017-08-15 05:51:16,2484.00,successful,30,CA,301.39,1988.15,1600.77
1022706111,Boston Typewriter Orchestra's New Album,Metal,Music,USD,2016-11-29,3000.00,2016-10-28 16:00:13,3329.00,successful,86,US,114.00,3329.00,3000.00
1022707358,Manos Sucias - a Feature Film,Narrative Film,Film & Video,USD,2013-03-16,55000.00,2013-02-13 16:22:27,60483.00,successful,262,US,60483.00,60483.00,55000.00
1022710732,Bring the American soul artist Johnny Rawls to Sweden,Blues,Music,SEK,2015-02-23,20000.00,2015-01-24 14:12:53,720.00,failed,6,SE,87.67,86.38,2399.32
1022722215,Love & Loss,Hip-Hop,Music,USD,2016-02-05,1750.00,2016-01-06 04:33:03,0.00,failed,0,US,0.00,0.00,1750.00
1022722471,The Adventures of Wook and Womp,Comic Books,Comics,USD,2015-04-18,3000.00,2015-03-19 19:29:48,3347.00,successful,17,US,3347.00,3347.00,3000.00
1022724683,Pizza Chi Culinary plant-based gluten free Pizzas,Vegan,Food,USD,2016-10-01,13000.00,2016-08-29 20:35:00,156.00,failed,4,US,150.00,156.00,13000.00
1022730860,From Sushi Guild to Sushi Gaming LTD,Video Games,Games,GBP,2017-08-15,350.00,2017-07-16 00:43:06,10.00,failed,1,GB,0.00,12.87,450.61
1022736080,Stabile Z-Achse aus Alu für die Sperrholzfräse,Hardware,Technology,EUR,2017-06-17,6500.00,2017-04-18 17:37:08,1.00,failed,1,DE,0.00,1.12,7262.49
1022746371,MatchMitt - original rugby fan merchandise (Canceled),Accessories,Fashion,GBP,2016-03-26,15000.00,2016-02-05 23:43:25,110.00,canceled,5,GB,160.44,157.41,21464.45
1022757465,"Electro/Techno Remix Music Video for ""Hire Me""",Film & Video,Film & Video,USD,2013-05-06,4000.00,2013-04-01 23:23:00,45.00,failed,3,US,45.00,45.00,4000.00
1022759943,Mirari Brass is Recording a New CD!,Music,Music,USD,2015-05-01,10000.00,2015-04-01 22:06:35,11682.00,successful,98,US,11682.00,11682.00,10000.00
1022762778,Tactile Keyboard For Your Android Smartphone,Gadgets,Technology,EUR,2016-06-28,20000.00,2016-05-24 18:26:50,19136.75,failed,81,DE,21493.59,21308.75,22269.98
102276707,The Altamira's and The Light Bringer,Fiction,Publishing,USD,2016-02-28,3000.00,2016-01-29 23:25:37,15.00,failed,1,US,15.00,15.00,3000.00
1022776664,"Georgia's Finest Organic Farms, working today for tomorrow",Food,Food,USD,2012-04-08,45000.00,2012-03-09 20:28:27,4844.00,failed,48,US,4844.00,4844.00,45000.00
1022790149,Penn Counterparts' Newest Studio Album,Music,Music,USD,2017-06-07,4000.00,2017-05-08 02:06:18,4627.00,successful,49,US,25.00,4627.00,4000.00
1022797399,Michelle Tomlinson is Making her Debut Music Video!,Music Videos,Film & Video,CAD,2014-11-27,1000.00,2014-10-28 05:02:19,2000.00,successful,50,CA,1781.94,1754.85,877.42
102279894,"This unique integral collar & lead makes ""Walkies a Doddle""",Product Design,Design,GBP,2013-06-15,20000.00,2013-05-16 12:15:40,22069.00,successful,41,GB,33636.69,34087.61,30891.85
1022802422,'Chapel Perilous' - an interactive performance spectacle,Public Art,Art,USD,2012-08-05,6000.00,2012-07-06 19:27:50,6073.12,successful,125,US,6073.12,6073.12,6000.00
1022803233,Wing Commander Orchestral Recording Volume 2,Music,Music,USD,2017-06-25,45000.00,2017-05-26 21:06:56,17956.00,failed,244,US,5909.00,17956.00,45000.00
102280999,SKOWT,Music,Music,GBP,2015-04-03,75000.00,2015-03-04 18:59:16,757.00,failed,10,GB,1163.69,1104.56,109434.73
1022812440,Moral (Thesis Short Film),Drama,Film & Video,USD,2017-11-16,2000.00,2017-10-26 03:22:14,60.00,failed,3,US,20.00,60.00,2000.00
1022827199,Artful memories in just 2 hours,Painting,Art,USD,2017-03-24,8500.00,2017-02-22 05:15:17,0.00,failed,0,US,0.00,0.00,8500.00
1022827601,@rty Apparel Designer outlet,Apparel,Fashion,GBP,2016-05-31,50000.00,2016-04-05 00:23:43,0.00,failed,0,GB,0.00,0.00,72161.53
1022828798,LOVELAND: Everything You Ever Wanted To Know About Detroit Micro Real Estate...,Performance Art,Art,USD,2010-04-28,500.00,2010-04-13 05:27:58,572.00,successful,11,US,572.00,572.00,500.00
1022838256,GRETHOR ALBUM !!!!!!!!!!!!!!!!!!!!!!,Rock,Music,USD,2012-11-22,3000.00,2012-10-13 04:52:14,0.00,failed,0,US,0.00,0.00,3000.00
1022845100,F.E.M | Fully Expressed Mag,Periodicals,Publishing,USD,2017-08-29,25000.00,2017-06-30 04:55:26,150.00,failed,4,US,149.00,150.00,25000.00
1022848286,Il Constantia,Shorts,Film & Video,GBP,2014-11-02,3500.00,2014-10-03 14:57:55,411.00,failed,9,GB,666.14,650.18,5536.84
1022849490,The Life of Those Who Save (Canceled),Webseries,Film & Video,USD,2014-01-09,8000.00,2013-12-10 01:12:43,20.00,canceled,2,US,20.00,20.00,8000.00
1022850298,THE LOO HOOK - Carbon Fiber Travel Aid,Product Design,Design,USD,2013-12-30,5000.00,2013-11-30 02:48:17,3865.00,failed,54,US,3865.00,3865.00,5000.00
1022853525,Dear East Love West – Handmade Jewelry,Jewelry,Fashion,USD,2015-09-16,700.00,2015-08-26 21:51:13,815.00,successful,6,US,815.00,815.00,700.00
1022855492,Honor Among Thieves,Shorts,Film & Video,USD,2013-02-02,5000.00,2012-12-04 02:33:58,100.00,failed,2,US,100.00,100.00,5000.00
1022858071,Herron Collection Launch Fall 2015,Weaving,Crafts,USD,2015-07-02,30000.00,2015-06-02 22:59:48,6434.00,failed,51,US,6434.00,6434.00,30000.00
1022859047,Vin Flo... a better way to pour resulting in a better taste!,Drinks,Food,USD,2017-04-10,55000.00,2017-02-24 00:13:44,60.00,failed,1,US,60.00,60.00,55000.00
1022864607,The Anatomy Head for Artists,Art,Art,GBP,2016-03-29,4000.00,2016-02-23 21:30:41,593.00,failed,12,GB,846.90,848.56,5723.85
1022865791,The Wretched Hive Bar,Comics,Comics,GBP,2015-09-21,200000.00,2015-08-22 09:15:57,70.00,failed,2,GB,109.83,106.24,303531.59
1022867692,What da Blank,Tabletop Games,Games,CAD,2014-11-24,6000.00,2014-10-25 01:40:36,1338.00,failed,37,CA,1189.48,1173.99,5264.54
1022869523,Pork.0,Documentary,Film & Video,USD,2015-03-02,6000.00,2015-01-31 01:35:04,7627.00,successful,104,US,7627.00,7627.00,6000.00
1022870125,MY SISTER MAKES FUNNY NOISES (Canceled),Fiction,Publishing,USD,2012-02-28,5000.00,2012-01-29 23:24:00,25.00,canceled,2,US,25.00,25.00,5000.00
1022872082,HEROIC: Boston Concrete Architecture 1957-1976,Nonfiction,Publishing,USD,2010-09-20,8000.00,2010-06-28 22:28:04,530.00,failed,9,US,530.00,530.00,8000.00
1022874760,Out The Hood,Hip-Hop,Music,USD,2015-11-14,11000.00,2015-09-28 18:24:52,0.00,failed,0,US,0.00,0.00,11000.00
1022876215,Overkill Apparel - Alternative & Skater clothing.,Fashion,Fashion,GBP,2014-04-24,6500.00,2014-03-25 22:14:11,97.00,failed,7,GB,159.86,163.04,10925.66
1022887912,Full Counter,Tabletop Games,Games,GBP,2016-10-05,10000.00,2016-08-06 05:17:47,92.00,failed,10,GB,69.60,113.43,12329.39
1022893589,Noctemis,Video Games,Games,USD,2013-02-04,5000.00,2013-01-05 21:16:22,12296.00,successful,450,US,12296.00,12296.00,5000.00
1022911277,Pyramid Iphone dock,Product Design,Design,CAD,2014-03-29,15000.00,2014-02-27 19:24:10,28.00,failed,2,CA,25.25,25.40,13609.15
1022913487,Wipe your bottom with ISIS,Graphic Design,Design,EUR,2014-11-13,6518.00,2014-10-15 18:24:44,38.00,failed,1,NL,48.36,47.26,8105.76
1022916636,GRID Traveler: Magick Journey,Tabletop Games,Games,USD,2017-05-01,5500.00,2017-03-27 22:39:15,375.00,canceled,1,US,375.00,375.00,5500.00
1022918712,POLLUTED ecological disaster meets human tragedy in China,Shorts,Film & Video,USD,2011-03-27,6000.00,2011-01-27 11:34:45,6506.00,successful,30,US,6506.00,6506.00,6000.00
1022930489,Fi's Gormet Coffee,Drinks,Food,AUD,2015-04-14,70000.00,2015-03-17 00:26:11,0.00,failed,0,AU,0.00,0.00,54687.50
1022934238,Super Simple Arduino Load Driver V2.0. Now control Polarity!,Technology,Technology,USD,2015-08-11,3500.00,2015-07-12 17:59:51,1607.00,failed,45,US,1607.00,1607.00,3500.00
1022935061,Potato: The Legendary Guide,Food,Food,USD,2015-12-16,9001.00,2015-11-16 17:54:48,3.00,failed,2,US,3.00,3.00,9001.00
1022935400,Cloud Tales: Publish First Book & Beta App in 90 Days,Publishing,Publishing,USD,2015-04-04,2800.00,2015-03-03 10:22:27,2969.00,successful,51,US,2969.00,2969.00,2800.00
